Airline,Confirmed,CreationDate,Date,Destination,FlightNumber,Scheduled,Type,Scenario,PunctualityMins,Punctuality
British Airways,Á áætlun,2021-09-15,2021-07-29,London Heathrow,BA801AA6569,10:40,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-29,New York JFK,DL247,10:50,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-07-29,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-07-29,Osló,SK4788,11:25,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-07-29,Frankfurt,LH857,13:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Madríd,FI594,14:00,Departure,Plan,0,0
Eurowings,Á áætlun,2021-09-15,2021-07-29,Hamborg,EW7809,14:20,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-07-29,Edinborg,EZY6942,15:05,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-29,Berlin Brandenburg,OG704,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-29,London Stansted,OG804,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Kaupmannahöfn,FI216SU3618,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Washington Dulles,FI645B65645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Seattle,FI681,17:05,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-07-29,Barcelona,VY8561,17:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Boston,FI631B65631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-29,Seattle,FI683,17:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-29,Riga,W62598,18:50,Departure,Plan,0,0
Norwegian,Á áætlun,2021-09-15,2021-07-29,Osló,DY1171,19:05,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-29,Mílanó,W65566,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-29,Gdansk,W61774,20:00,Departure,Plan,0,0
Ryanair Ltd.,Á áætlun,2021-09-15,2021-07-29,Vín,FR9991,23:00,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-30,Varsjá,W61540,00:10,Departure,Plan,0,0
Eurowings,Á áætlun,2021-09-15,2021-07-30,Dusseldorf,EW9281,00:30,Departure,Plan,0,0
Iberia Express,Á áætlun,2021-09-15,2021-07-30,Madríd,I23661,01:35,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-07-30,Munchen,LH2469,02:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-30,Berlin Brandenburg,OG700,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-30,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Helsinki,FI342AY6816,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Stokkhólmur,FI306SK6156 SU3615 AY6814,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Amsterdam,FI500SU3617,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Kaupmannahöfn,FI204SK6150 SU4480,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Osló,FI318AY6818 SU3611,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Kaupmannahöfn,FI206SU4481,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-07-30,Tenerife South,NO5924,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Chania,FI1586,09:00,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-30,Minneapolis St Paul,DL261,09:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-30,Boston,DL267,10:15,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-07-30,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-07-30,Chicago,UA913,10:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-30,New York JFK,DL247,10:50,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-07-30,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-07-30,Osló,SK4788,11:25,Departure,Plan,0,0
Atlantic Airways,Á áætlun,2021-09-15,2021-07-30,Vagar,RC402KL9532 AF3886,12:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Mílanó,FI592,14:00,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-07-30,Riga,BT170,15:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-30,París CDG,OG404,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-30,Barcelona,OG614,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Frankfurt,FI524,15:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,París CDG,FI540,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Kaupmannahöfn,FI216SU3618,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Billund,FI274,16:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Washington Dulles,FI645B65645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Boston,FI631B65631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-30,Orlando,FI689B65689,17:15,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-07-30,Amsterdam,HV6886,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-30,Rome Fiumicino,W68266,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-30,Katowice,W61168,20:00,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-07-31,Frankfurt,LH869,00:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Genf,FI564,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,París CDG,FI544,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-07-31,Verona,NO6956,08:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Tenerife South,FI580,08:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Boston,FI635,09:20,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-31,Minneapolis St Paul,DL261,09:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-31,Tenerife South,OG620,10:05,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-07-31,London Heathrow,BA801,10:10,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-31,Boston,DL267,10:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-07-31,Chicago,UA913,10:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-07-31,New York JFK,DL247,10:50,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-07-31,New York Newark,UA967,11:20,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-07-31,Frankfurt,LH857,13:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Barcelona,FI596,14:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Mílanó,FI592,14:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Madríd,FI594,14:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-07-31,Alicante,OG604,15:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Dortmund,W64714,15:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Kaupmannahöfn,FI216,16:25,Departure,Plan,0,0
Edelweiss,Á áætlun,2021-09-15,2021-07-31,Zurich,WK301,16:30,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Búdapest,W62428,16:30,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Vín,W62858,16:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Seattle,FI681,17:05,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-07-31,Barcelona,VY8561,17:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Boston,FI631,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-07-31,Seattle,FI683,17:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Wroclaw,W61898,18:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Mílanó,W65566,19:20,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-07-31,Amsterdam,HV6888,19:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-07-31,Gdansk,W61774,20:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-08-01,Varsjá,W61540,00:10,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-08-01,Munchen,LH2469,01:05,Departure,Plan,0,0
Czech Airlines,Á áætlun,2021-09-15,2021-08-01,Prag,OK461,01:30,Departure,Plan,0,0
Iberia Express,Á áætlun,2021-09-15,2021-08-01,Madríd,I23661,01:35,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-01,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-01,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Hamborg,FI510,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Malaga,FI1520,08:50,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-08-01,Manchester,EZY1806,09:15,Departure,Plan,0,0
Eurowings,Á áætlun,2021-09-15,2021-08-01,Hamborg,EW7809,09:20,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-01,Minneapolis St Paul,DL261,09:30,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-08-01,London Luton,EZY2296,09:35,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-01,Kaupmannahöfn,SK596,09:55,Departure,Plan,0,0
Norwegian,Á áætlun,2021-09-15,2021-08-01,Osló,DY1171,10:00,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-01,Boston,DL267,10:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-01,Chicago,UA913,10:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-01,New York JFK,DL247,10:50,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-01,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-01,Osló,SK4788,12:45,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-08-01,Riga,BT170,15:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-01,Kaupmannahöfn,OG904,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-01,Berlin Brandenburg,OG704,15:15,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-08-01,Edinborg,EZY6942,15:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Frankfurt,FI524,15:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,París CDG,FI540,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Amsterdam,FI504,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Minneapolis St Paul,FI657,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Seattle,FI681,17:05,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-01,Boston,FI631,17:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-08-01,Riga,W62598,20:50,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-08-02,Varsjá,W61540,00:05,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-08-02,Frankfurt,LH869,00:25,Departure,Plan,0,0
Eurowings,Á áætlun,2021-09-15,2021-08-02,Dusseldorf,EW9281,00:30,Departure,Plan,0,0
Austrian,Á áætlun,2021-09-15,2021-08-02,Vín,OS9762,01:00,Departure,Plan,0,0
Czech Airlines,Á áætlun,2021-09-15,2021-08-02,Prag,OK461,02:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-02,París CDG,OG400,06:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-02,London Stansted,OG800,06:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Genf,FI564,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Brussel,FI554,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Osló,FI318,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Transavia,Á áætlun,2021-09-15,2021-08-02,Amsterdam,HV6886,08:45,Departure,Plan,0,0
EasyJet,Á áætlun,2021-09-15,2021-08-02,London Luton,EZY2296,08:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Alicante,FI1582,08:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Boston,FI635,09:20,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-02,Minneapolis St Paul,DL261,09:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-02,Boston,DL267,10:15,Departure,Plan,0,0
Atlantic Airways,Á áætlun,2021-09-15,2021-08-02,Vagar,RC402,10:20,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-02,Chicago,UA913,10:30,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-02,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-02,New York JFK,DL247,10:50,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-02,Osló,SK4788,11:10,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-02,New York Newark,UA967,11:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Mílanó,FI592,14:00,Departure,Plan,0,0
Air Baltic,Á áætlun,2021-09-15,2021-08-02,Riga,BT170,15:10,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-02,Barcelona,OG614,15:15,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-02,Kaupmannahöfn,OG904,15:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,París CDG,FI540,16:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,London Heathrow,FI454,16:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Kaupmannahöfn,FI216,16:10,Departure,Plan,0,0
El Al Israel Airlines Ltd.,Á áætlun,2021-09-15,2021-08-02,Tel Aviv,LY3202,16:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Billund,FI274,16:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Chicago,FI853,16:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Washington Dulles,FI645,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Portland,FI665,16:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Denver,FI671,16:55,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,New York JFK,FI615,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,New York Newark,FI623,17:00,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Seattle,FI681,17:05,Departure,Plan,0,0
Vueling,Á áætlun,2021-09-15,2021-08-02,Barcelona,VY8561,17:10,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Orlando,FI689,17:15,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-02,Boston,FI631,17:15,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-08-02,Rome Fiumicino,W68266,19:20,Departure,Plan,0,0
Wizz Air,Á áætlun,2021-09-15,2021-08-02,Katowice,W61168,20:45,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-03,Berlin Brandenburg,OG700,00:25,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-08-03,Frankfurt,LH869,00:25,Departure,Plan,0,0
Czech Airlines,Á áætlun,2021-09-15,2021-08-03,Prag,OK461,01:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Munchen,FI532,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Zurich,FI568,07:20,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Frankfurt,FI520,07:25,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Helsinki,FI342,07:30,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Stokkhólmur,FI306,07:35,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,London Heathrow,FI450,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,París CDG,FI542,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Amsterdam,FI500,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Berlin Brandenburg,FI528,07:40,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,París CDG,FI544,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Kaupmannahöfn,FI204,07:45,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Amsterdam,FI506,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Hamborg,FI510,07:50,Departure,Plan,0,0
Icelandair,Á áætlun,2021-09-15,2021-08-03,Kaupmannahöfn,FI206,08:00,Departure,Plan,0,0
Neos,Á áætlun,2021-09-15,2021-08-03,Chania,NO2958,08:20,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-03,Minneapolis St Paul,DL261,09:30,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-03,Alicante,OG600,10:00,Departure,Plan,0,0
Play,Á áætlun,2021-09-15,2021-08-03,Tenerife South,OG620,10:05,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-03,Boston,DL267,10:15,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-03,Chicago,UA913,10:30,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-03,Kaupmannahöfn,SK596,10:30,Departure,Plan,0,0
British Airways,Á áætlun,2021-09-15,2021-08-03,London Heathrow,BA801,10:45,Departure,Plan,0,0
Delta,Á áætlun,2021-09-15,2021-08-03,New York JFK,DL247,10:50,Departure,Plan,0,0
United Airlines,Á áætlun,2021-09-15,2021-08-03,New York Newark,UA967,11:20,Departure,Plan,0,0
SAS,Á áætlun,2021-09-15,2021-08-03,Osló,SK4788,11:25,Departure,Plan,0,0
Lufthansa,Á áætlun,2021-09-15,2021-08-03,Frankfurt,LH857,13:35,Departure,Plan,0,0
Austrian,Á áætlun,2021-09-15,2021-08-03,Vín,OS9764,15:35,Departure,Plan,0,0
